RAJ2000,DEJ2000,SrcIDgaia,RAgaia,e_RAgaia,DEgaia,e_DEgaia,EPucac,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error
4.7529411,41.0995297,383420011211818880,4.7529597,0.1,41.0995306,0.1,2002.653,4.1,2.3,0.3,2.3,14.633,14.633464703547975,22725.955090385916,26.29971385265284
4.7647032,40.9199783,383413826458579712,4.7645542,1.1,40.9199192,0.5,2002.649,-32.8,3.3,-17.3,3.3,14.638,14.637670353269705,22638.095319938027,116.03731480025372
4.7698464,40.9373108,383413826463140736,4.7697922,0.1,40.9372733,0.1,2002.648,-11.9,2.3,-10.9,2.4,14.644,14.644439783344282,22497.38871371108,8.405806713072044
4.8085475,41.0646447,383417090634100352,4.8086717,0.1,41.06464,0.1,2002.653,27.3,2.8,-1.4,3.0,14.668,14.66775845112486,22019.35762616969,11.386411037639892
4.7138714,40.9312425,383414444933884416,4.7138653,0.1,40.9312375,0.1,2002.648,-1.3,2.8,-1.4,2.8,14.729,14.728884719874207,20813.93229795654,16.112842368900676
4.6437505,41.0504558,383419220937873792,4.6437858,0.1,41.0504075,0.1,2002.652,7.8,3.3,-14.1,3.2,14.803,14.803064179205371,19439.377513106032,31.841012512888273
4.6214058,41.0439372,383418842980749184,4.6214233,0.1,41.0439272,0.1,2002.653,3.8,2.6,-2.9,2.6,14.807,14.80667776984503,19374.786147172937,8.939310995935312
4.7859625,41.0098322,383416300360098048,4.7859931,0.1,41.0097883,0.1,2002.65,6.7,2.4,-12.8,2.5,14.865,14.86487079034523,18363.679709258333,9.18498561911439
4.8156164,40.9420731,383415166488714880,4.8155953,0.1,40.9420619,0.1,2002.649,-4.6,2.9,-3.2,2.8,14.906,14.906234416621018,17677.231883979453,7.834284811872932
4.8341217,41.0241728,383416747036701440,4.8341372,0.1,41.0241636,0.1,2002.652,3.4,3.7,-2.7,4.4,14.965,14.965260093507046,16741.870879241906,6.8271711050953305
4.6154047,41.0034697,383418499383074304,4.6154158,0.3,41.0034686,0.1,2002.651,2.4,3.3,-0.3,3.0,14.98,14.979816622470228,16518.90960185468,13.809094713876982
6.8772161,39.2065136,379313507080503808,6.8773217,0.7,39.2065017,0.2,2002.616,23.8,1.3,-3.4,1.3,10.938,10.937677239255482,683655.2131702249,958.4854961158978
6.8616294,39.2972547,379366799034708480,6.8615897,0.3,39.2972331,0.2,2002.631,-9.0,1.3,-6.3,1.3,12.311,12.311443237511506,192899.335030788,74.92914370120128
6.7735389,39.3322025,379362194829765376,6.7734694,0.3,39.3321775,0.1,2002.617,-15.6,1.3,-7.3,1.3,12.615,12.615263131641271,145815.19161136716,87.27580972115975
6.8718008,39.1996581,379313507080503936,6.8719056,0.4,39.1996506,0.2,2002.616,23.6,1.3,-2.2,1.3,12.897,12.896851899887727,112503.81913832227,465.51947877091374
6.8080058,39.2228894,379360648641544064,6.8080867,11.1,39.2229203,1.7,2002.617,18.2,1.7,9.0,1.3,13.044,13.044352423773763,98212.56555283866,68.08024164822814
6.8793169,39.1945683,379313507080504448,6.8793494,8.1,39.1945539,1.3,2002.617,7.3,1.5,-4.2,1.3,13.089,13.089443132177665,94217.32564920581,290.7221287295542
6.826914,39.320425,379367073912614016,6.8269414,9.3,39.3204389,1.5,2002.618,6.2,1.6,4.0,1.4,13.181,13.181476416207602,86560.04211272876,50.010362709520656
6.9437736,39.2823322,379320001071052032,6.9438094,10.3,39.2823008,1.6,2002.616,8.1,1.6,-9.1,1.3,13.234,13.233959526753399,82475.35903982693,58.428543331672
6.9034536,39.1854103,379312716806523136,6.903455,8.1,39.1854175,1.3,2002.626,0.3,1.8,2.1,1.7,13.367,13.366762588113204,72979.85401515278,34.98384233287094
6.8450258,39.1872097,379313438361028480,6.8450236,10.3,39.1872006,1.6,2002.616,-0.5,1.7,-2.6,1.5,13.678,13.678423562444035,54769.477849699964,28.284420069017894
6.8449292,39.2686047,379360820440233856,6.8449486,9.3,39.2686133,1.5,2002.616,4.4,1.8,2.5,1.5,13.85,13.850007954603342,46763.26691765377,175.1492936917779
6.8966775,39.2428908,379319520034716672,6.8966922,8.8,39.2428814,1.4,2002.615,3.3,1.7,-2.7,1.6,13.994,13.994435453064835,40938.68083566089,368.17948216924646
6.9458156,39.3045394,379320172869742080,6.9458167,8.5,39.3045275,1.4,2002.617,0.2,1.9,-3.5,1.7,14.179,14.178588436658583,34551.95702495053,14.613371521233319
6.8392642,39.2627811,379360820440566912,6.8392217,8.2,39.2627544,1.3,2002.618,-9.6,2.6,-7.7,2.6,14.189,14.188767354840607,34229.54163698146,25.22428110193092
6.7730472,39.2411744,379360614281804928,6.7731136,8.8,39.2411494,1.4,2002.602,14.9,2.0,-7.3,1.9,14.348,14.348092844195524,29557.717080743376,15.50262595788592
6.9737014,39.2064897,379318489242567040,6.9736858,9.9,39.206375,1.6,2002.601,-3.5,2.1,-33.3,2.0,14.352,14.351647137362866,29461.114406334866,14.900763104618884
6.8869836,39.2827033,379319897992192128,6.8869633,9.5,39.2826881,1.5,2002.616,-4.6,2.0,-4.4,1.9,14.506,14.505958080282088,25557.87804185183,14.028643526237323
6.8022267,39.2466053,379360751720758016,6.8022233,10.0,39.2466047,1.6,2002.612,-0.7,2.2,-0.2,2.0,14.674,14.67420791895772,21888.946408174386,12.435080372412585
6.9430183,39.1956542,379318420523090944,6.9430267,9.6,39.1956453,1.5,2002.613,1.9,2.7,-2.6,2.6,14.832,14.83185364159599,18930.695455414643,11.796943470813186
6.7636797,39.2158208,379360511202868480,6.7637008,9.7,39.2158025,1.5,2002.607,4.8,3.1,-5.3,3.0,14.925,14.925394826407906,17368.0113785953,52.08642519327103
6.8804431,39.2738297,379319794912622080,6.8804897,9.2,39.2738442,1.5,2002.61,10.5,2.8,4.2,2.8,14.962,14.962239209053651,16788.517275716924,50.17360021136736
7.4726156,41.2055206,381744355490882816,7.4726583,0.5,41.2055283,0.9,2002.66,9.4,1.5,2.2,1.5,8.597,8.596643495997984,5905417.777931232,15369.567455857285
7.4905267,41.1283608,381732123424025600,7.4905189,0.3,41.1283706,0.2,2002.65,-1.7,1.3,2.8,1.3,11.939,11.938990858727774,271838.9487572545,91.06742747751194
7.3941536,41.1281056,381743324698733696,7.3941603,0.3,41.1280997,0.2,2002.657,1.5,1.3,-1.7,1.3,11.946,11.946078208772953,270070.24724850076,333.8169596455572
7.5011615,41.0905628,381731814186389888,7.5010908,0.3,41.0904992,0.2,2002.657,-15.5,1.4,-18.6,1.3,11.952,11.951900810252532,268625.7873525189,82.66160864032037
7.4824047,41.1617881,381744046253237888,7.4824469,1.4,41.16178,0.5,2002.656,9.3,1.5,-2.4,1.4,12.844,12.843658183983337,118152.99965916591,426.14352159487174
7.5306797,41.0420478,381729443364443520,7.5306544,0.6,41.0420325,0.2,2002.655,-5.6,1.7,-4.4,1.7,13.467,13.466733168447744,66560.2214419187,73.18459382806807
7.4601839,41.0900761,381730577235800320,7.46022,0.6,41.0900558,0.2,2002.655,8.0,1.8,-5.9,1.7,13.562,13.561562940676488,60993.40084772538,30.093976820292795
7.5289375,41.0833178,381731779826651904,7.5289561,0.6,41.0833142,0.2,2002.655,4.1,1.9,-1.1,1.8,13.936,13.936246833492746,43192.59450342209,322.0337742154682
7.4025656,41.1065267,381742465705275392,7.4025661,0.6,41.1065564,0.2,2002.656,0.1,1.8,8.7,1.8,13.981,13.980884002695394,41452.85282322401,25.76429971775271
7.3647242,41.1327664,381742981101349376,7.3647078,0.9,41.1327653,0.2,2002.656,-3.6,1.7,-0.4,1.7,14.024,14.024000287194564,39838.952483363195,72.58959499063845
7.5169928,41.1142183,381731951625343104,7.5170317,0.9,41.1142794,0.2,2002.655,8.5,2.0,17.8,1.9,14.027,14.027005150844587,39728.84736031152,20.10771157334803
7.3362741,41.1148714,381743049820827392,7.3362769,0.6,41.1148675,0.2,2002.656,0.6,2.0,-1.1,2.0,14.129,14.128561007738348,36181.25462622697,14.81048657480775
7.5224431,41.1618681,381732638820109696,7.5224319,1.0,41.1618569,0.2,2002.657,-2.5,1.9,-3.3,1.9,14.179,14.179068741157897,34536.67542140412,28.328701911248555
7.4774905,41.0313606,381730096199465600,7.4774975,0.5,41.0313533,0.1,2002.654,1.5,2.3,-2.1,2.3,14.227,14.226984206072828,33045.65337449248,16.39669140879025
7.4040147,41.0781728,381741881589724160,7.4040108,0.5,41.0781614,0.1,2002.657,-0.9,2.0,-3.3,2.0,14.309,14.30897392210836,30642.09514139319,15.629257597189671
7.5653147,41.0912678,381731092631884288,7.5653258,0.7,41.0912678,0.2,2002.66,2.4,1.9,0.0,1.9,14.337,14.337044672851402,29860.02427104929,52.11857433290345
7.3349591,41.1326778,381743152900041344,7.3349456,0.8,41.1326503,0.2,2002.65,-3.0,2.7,-8.0,2.9,14.397,14.396567047951015,28267.096814195753,22.969021928213387
7.4767194,41.1293825,381743840094808960,7.4767589,0.7,41.1293856,0.2,2002.656,8.7,2.1,0.9,2.0,14.4,14.40012410950174,28174.640399440206,34.71916008015909
7.4378536,41.0401936,381729993120250240,7.4378783,0.5,41.0401975,0.1,2002.654,5.4,2.6,1.1,2.5,14.443,14.442949237148767,27084.96824059641,33.18834072081252
7.4295667,41.0855969,381742190827368960,7.4296775,0.7,41.0855747,0.2,2002.655,24.3,2.5,-6.5,2.4,14.473,14.47301232970714,26345.296682081167,19.695153514984813
7.4306006,41.097525,381742293906583680,7.4306036,0.7,41.0975294,0.2,2002.656,0.7,2.3,1.3,2.3,14.473,14.472890442653359,26348.25442709467,31.06493316720301
7.4171314,41.1416608,381742671863703680,7.4171442,0.7,41.1416342,0.2,2002.654,2.8,2.6,-7.7,2.8,14.566,14.56568661040208,24189.8614764092,15.69678721457382
7.5614686,41.0769153,381731058272146432,7.5614519,0.8,41.0769064,0.2,2002.655,-3.7,3.0,-2.6,3.0,14.58,14.58026901131145,23867.142220556914,14.574488362591065
7.5097064,41.0718314,381731745466913920,7.5097206,0.6,41.0718356,0.2,2002.653,3.1,2.6,1.2,2.6,14.656,14.656212523354233,22254.765179359227,18.16738370496579
7.4238712,41.0417372,381730027480171392,7.4238467,0.5,41.0417211,0.2,2002.655,-5.4,2.8,-4.7,2.8,14.828,14.82754291836255,19006.00583195937,11.775162385596628
7.5519456,41.1036306,381731161351594624,7.5520203,0.9,41.1036281,0.2,2002.655,16.4,3.7,-0.7,3.6,14.851,14.851402763286144,18592.89086949875,12.49242254185008
7.3361592,41.0519803,381736109153874560,7.3361406,0.5,41.0519528,0.2,2002.654,-4.1,2.7,-8.0,2.6,14.94,14.940453799604938,17128.78293116548,10.102847129969275
7.8298333,40.7378411,380969818268977536,7.8298106,0.2,40.7378075,0.2,2002.646,-5.0,1.3,-9.8,1.2,11.76,11.759953949772314,320572.63400358846,106.3301163503682
7.8053528,40.7218097,380968306440489728,7.8052625,0.2,40.7217822,0.2,2002.646,-19.9,1.3,-8.0,1.3,12.151,12.150639215546,223692.97184468404,77.26957368313309
7.8080781,40.6109186,380955627697034752,7.8081228,1.4,40.6108858,1.0,2002.645,9.9,1.3,-9.6,1.3,12.325,12.324852099664593,190531.67510086417,73.05037144358147
7.8704339,40.6035194,380955043581482880,7.8704156,0.4,40.6035258,0.4,2002.646,-4.1,1.3,1.8,1.3,12.346,12.346244753562761,186814.30308742783,159.86484120802587
7.9231769,40.6618261,380956795928138368,7.9234031,0.3,40.6617842,0.3,2002.647,50.0,1.3,-12.2,1.3,12.402,12.40235407718666,177405.22009251625,72.49609895750696
7.8476475,40.7640692,380969921348192128,7.8477853,0.3,40.7641117,0.2,2002.646,30.4,1.3,12.4,1.3,12.598,12.59845492831692,148090.10948719017,74.53749052007842
7.7994847,40.7298036,380968375159966208,7.7994047,0.7,40.7297967,0.3,2002.647,-17.7,1.3,-2.0,1.3,12.686,12.685824092955365,136640.1683274759,320.60836235572077
7.9238683,40.6280603,380953634832208640,7.9238903,4.7,40.6280644,8.3,2002.647,4.8,1.4,1.2,1.5,13.032,13.031876911963549,99347.57270764824,49.302436622710694
7.8217664,40.6191086,380954906142528640,7.8217519,0.5,40.6191089,0.2,2002.647,-3.2,1.4,0.1,1.4,13.285,13.28508451417848,78681.78789204359,112.49540113107092
7.7650558,40.5884156,380955558977558528,7.7650417,0.5,40.5884008,0.2,2002.647,-3.2,1.5,-4.3,1.5,13.557,13.55696864011742,61252.041696456254,31.152361340760496
7.7988803,40.7052353,380968272080752000,7.7989119,4.5,40.7052333,7.8,2002.646,7.0,1.5,-0.6,1.6,13.566,13.566017861291986,60743.64951214838,27.039068384765503
7.749873,40.7009158,380968031562583552,7.74988,4.5,40.7008639,7.7,2002.647,1.5,1.5,-15.1,1.6,13.579,13.579452764263758,59996.63870404706,21.163589033784298
7.7487856,40.6205564,380955833855464448,7.7487697,0.6,40.6205414,0.2,2002.647,-3.5,1.5,-4.4,1.5,13.864,13.863635466854873,46179.990452657396,32.688486343134606
7.7892314,40.7418211,380968581318396160,7.7892028,4.4,40.7418147,7.6,2002.647,-6.3,1.6,-1.8,1.7,13.944,13.944192441333172,42877.65731492557,13.27613998184044
7.8371419,40.6172428,380955284099650816,7.8371325,0.5,40.6172319,0.2,2002.646,-2.1,1.7,-3.2,1.7,14.026,14.025813120326765,39772.48964191715,18.094306009898496
7.8113011,40.7541458,380969852628715648,7.8113131,4.1,40.7541367,7.2,2002.647,2.6,1.8,-2.7,1.9,14.312,14.312331310073326,30547.48790388189,10.960438692084914
7.8294663,40.5875861,380954837423052928,7.8294106,1.1,40.5875514,0.3,2002.647,-12.3,2.0,-10.2,2.1,14.344,14.344342780610365,29659.98406000738,123.8122760862249
7.6753386,40.6805794,380962877601828864,7.6753303,4.2,40.6806167,7.2,2002.647,-1.8,2.1,10.8,2.1,14.477,14.47679279460445,26253.7235412876,13.257704250826619
7.7753289,40.7180175,380968443879443584,7.7752944,4.2,40.7180667,7.4,2002.647,-7.6,2.2,14.3,2.2,14.568,14.568354457998836,24130.495636359017,24.430639377710342
7.9322742,40.6079519,380953566112732928,7.9322686,4.5,40.6079319,8.0,2002.646,-1.2,2.1,-5.8,2.2,14.581,14.581368884450034,23842.976556114863,15.258126661959736
7.6840128,40.6927278,380968753117089536,7.6839614,3.8,40.69271,6.6,2002.648,-11.3,2.4,-5.1,2.3,14.628,14.628469891593987,22830.744239024716,10.210122922809296
7.8524889,40.7065675,380957964159361920,7.8525322,4.2,40.7065664,7.5,2002.645,9.6,2.5,-0.3,2.6,14.721,14.7214638674269,20956.679837011656,12.905130582446969
7.8400995,40.7301133,380958067238591744,7.8401536,4.1,40.7301067,7.2,2002.648,11.9,2.7,-1.9,2.7,14.784,14.783621757313533,19790.616474084498,9.300009096651957
7.8117803,40.6349147,380956108733445632,7.8117892,4.0,40.6349183,7.0,2002.644,2.0,2.5,1.1,3.1,14.841,14.840952176172362,18772.717946031236,23.904054867640937
7.9435813,40.6695136,380956761568496128,7.9435997,4.3,40.6694822,7.6,2002.648,4.0,2.5,-9.2,2.4,14.89,14.890386899684838,17937.142801324808,14.217091512377264
8.0846885,40.3241736,380897731537010304,8.084615,0.4,40.3241483,0.2,2002.64,-16.4,1.3,-7.4,1.3,10.746,10.74574576577702,815848.8754069642,1775.750701400665
8.1739386,40.4953564,380901476749661312,8.1739678,0.8,40.4953292,0.3,2002.644,6.4,1.1,-7.9,1.1,12.113,12.112846481046242,231616.4671985621,53.506644503300166
8.1924958,40.3756686,380899621323721216,8.1924433,0.2,40.3756525,0.1,2002.643,-11.7,1.3,-4.7,1.3,12.286,12.286011360475202,197471.0708815933,91.75635338923539
8.1020478,40.3075258,380897662817533824,8.1020297,0.5,40.3075033,0.2,2002.644,-4.0,1.3,-6.6,1.3,12.85,12.84966841152141,117500.75601615422,52.064418015133725
8.2122144,40.4875936,380995072680576000,8.2122156,0.5,40.4875717,0.2,2002.645,0.3,1.2,-6.4,1.2,12.956,12.955541954186048,106583.81077656368,51.322053827968716
8.1499264,40.3572122,380899690043198336,8.1498403,1.3,40.3571744,0.3,2002.643,-19.1,1.3,-11.0,1.3,13.014,13.013554102614037,101038.38236207944,39.26568411131169
8.2107,40.3877992,380899964921104384,8.2107169,0.5,40.3877875,0.2,2002.643,3.8,1.3,-3.4,1.3,13.136,13.136206799386494,90245.44811625767,48.701714929664185
8.2234153,40.4813444,380995072675947392,8.2233881,0.5,40.4813406,0.1,2002.644,-6.0,1.2,-1.1,1.1,13.148,13.14797730280281,89272.3781919252,44.40755806461672
8.1109051,40.4338011,380900892634109568,8.1109208,0.5,40.4337608,0.1,2002.643,3.5,1.3,-11.8,1.3,13.172,13.172097856513021,87310.98403192451,125.57258386880244
8.2102919,40.4884683,380995072677006080,8.2102775,0.5,40.4884061,0.2,2002.645,-3.2,1.2,-18.2,1.2,13.252,13.252470710294126,81081.12043025921,34.14773624052152
8.2821794,40.3999417,380888316971657472,8.2821725,0.5,40.3999572,0.2,2002.643,-1.6,1.4,4.5,1.4,13.391,13.39061265968078,71394.20495543534,42.32759853483888
8.0884861,40.3062661,380897731539664896,8.0884714,0.4,40.3062522,0.1,2002.643,-3.3,1.4,-4.1,1.4,13.445,13.445269862065798,67889.10459616379,48.79234519928544
8.1197306,40.3812706,380899037209787776,8.1197231,17.4,40.3812389,36.0,2002.642,-1.6,2.0,-9.2,3.3,13.525,13.52469328462968,63100.19650056261,47.658035452350724
8.174695,40.3764381,380899827482151296,8.1746639,0.5,40.3764275,0.2,2002.642,-6.9,1.4,-3.1,1.4,13.633,13.63262379788769,57129.24786317102,20.599810311797114
8.0971997,40.3888067,380899312086075264,8.0972261,0.6,40.3887753,0.2,2002.642,5.8,1.5,-9.1,1.5,13.638,13.638069450491457,56843.426001312815,32.66544664190489
8.1294558,40.3782556,380900514676918528,8.1294869,0.5,40.3782283,0.2,2002.643,6.9,1.5,-7.9,1.5,13.79,13.789651209718476,49436.480149299015,31.898298342985882
8.2345769,40.4413192,380900205439272320,8.2345414,0.5,40.4412944,0.1,2002.642,-7.9,1.4,-7.2,1.4,13.889,13.888962615075314,45115.20961207436,15.874523199498766
8.1181552,40.4100158,380900583396464384,8.1181769,0.5,40.4100189,0.1,2002.644,4.8,1.6,0.9,1.6,13.91,13.910320350728561,44236.411082678394,22.167680090091437
8.1367733,40.3669683,380898281293925120,8.1367781,0.6,40.3669697,0.2,2002.643,1.0,1.6,0.4,1.5,13.958,13.957910844549177,42339.30138524463,132.67723130411534
8.2309684,40.3902578,380899999280842496,8.2309917,0.5,40.3902353,0.2,2002.642,5.2,1.5,-6.5,1.5,14.08,14.080452180461654,37820.490183995076,17.59242794275063
8.1423353,40.4703181,380901408030184832,8.142335,4.5,40.4703178,8.1,2002.644,-0.1,1.8,-0.1,1.9,14.088,14.087965309183732,37559.68158646001,17.06429680028641
8.2025636,40.4866236,380901304950969600,8.2025431,0.6,40.4866094,0.2,2002.645,-4.6,1.6,-4.1,1.6,14.178,14.178089728734927,34567.83131622414,13.62206418378075
8.1515181,40.4498828,380901339310708224,8.1515286,0.5,40.4498725,0.1,2002.644,2.4,1.8,-3.0,1.7,14.22,14.220153444629307,33254.21096946848,18.488752360041808
8.1041772,40.4175308,380900789554897664,8.1041881,0.7,40.4174925,0.2,2002.644,2.4,2.8,-11.2,2.8,14.33,14.329570744436104,30066.282086407624,239.93989915961967
8.0791397,40.3531892,380898934128954368,8.0791092,0.5,40.3531753,0.1,2002.643,-6.8,1.7,-4.0,1.8,14.375,14.374790629990919,28839.768739601688,19.111995463932494
8.0323958,40.3980283,380902232663613312,8.0323925,0.7,40.3980069,0.2,2002.642,-0.7,2.0,-6.2,1.9,14.406,14.405688380835915,28030.618019793255,13.243237053964618
8.1581357,40.3276558,380897937696542080,8.1581175,0.6,40.327635,0.2,2002.642,-4.0,2.0,-6.1,2.1,14.52,14.520492012996932,25218.03367564671,13.3881783184303
8.2247328,40.4390922,380900377237964288,8.2247822,0.5,40.4390572,0.2,2002.643,10.9,2.2,-10.2,2.2,14.737,14.737407279702364,20651.191485701995,25.9122799549756
8.2073458,40.3211833,380887629775031808,8.2073844,0.6,40.3211822,0.2,2002.644,8.6,2.2,-0.3,2.1,14.782,14.78173290017029,19825.07620975033,15.74993729645484
8.1606547,40.3910547,380899896201683584,8.1606392,0.6,40.3910175,0.2,2002.644,-3.4,2.2,-10.8,2.3,14.795,14.794630135081704,19590.971440105885,15.453201565343845
8.0341536,40.4153558,380902473181781760,8.0341722,0.6,40.4153522,0.2,2002.642,4.1,2.5,-1.0,2.4,14.797,14.796771834493105,19552.364809574683,17.294947634689606
8.1549356,40.3956308,380899793122470016,8.1549697,0.7,40.3955278,0.2,2002.642,7.6,2.6,-30.1,2.5,14.798,14.798443331757042,19522.286987548396,15.552539991767443
8.1513486,40.4951094,380901442389940864,8.15135,0.5,40.4951242,0.1,2002.645,0.3,2.0,4.3,1.9,14.798,14.798388571424589,19523.271640985186,16.13025428303357
8.2021867,40.4167033,380900274158811520,8.2022286,0.5,40.4166939,0.1,2002.642,9.3,2.7,-2.8,2.5,14.819,14.819109229212028,19154.213938058063,12.517431645167411
8.0418819,40.4256556,380902576260998784,8.0418642,0.4,40.4256525,0.1,2002.644,-3.9,2.8,-0.9,2.7,14.87,14.870225656007236,18273.332771599107,17.23837538501868
8.0329628,40.4582697,380902644980480640,8.0329853,1.1,40.4582597,0.3,2002.642,5.0,2.4,-2.9,2.4,14.908,14.90830595954643,17643.53656025635,19.906106960489822
8.0905472,40.3843819,380899277726391040,8.0905222,5.9,40.3843603,2.3,2002.642,-5.6,3.3,-6.3,3.3,14.973,14.97283596223566,16625.458861657495,25.64854614763376
7.8650647,41.1653597,381823554687076352,7.8650544,0.3,41.1653533,0.1,2002.661,-2.2,1.3,-1.8,1.3,10.301,10.300866948188876,1229026.497483706,871.020176847898
7.8351403,41.1418103,381823039291001088,7.8351503,0.4,41.14182,0.1,2002.661,2.2,1.3,2.8,1.3,10.75,10.749515418038499,813021.1777193083,414.007747985752
8.0439942,41.1095981,381074340591962752,8.0440247,0.3,41.1096064,0.2,2002.661,6.7,1.3,2.4,1.3,11.991,11.990590240011842,259222.04326359488,330.0067949813109
7.856167,41.0950022,381072107208968960,7.8562578,0.3,41.0949914,0.1,2002.66,20.0,1.4,-3.1,1.4,12.646,12.645667641161255,141788.48726620228,61.89031557394674
7.9180422,41.1948917,381073034921903488,7.918025,1.4,41.19486,0.3,2002.66,-3.8,1.4,-9.2,1.4,12.732,12.732330147516475,130910.94760407454,72.24725290523571
7.8321497,41.1532031,381823211089692800,7.8321339,8.1,41.153205,1.4,2002.66,-3.5,1.6,0.5,1.5,13.036,13.035691038299177,98999.18292248694,496.30410411661774
7.9341781,41.2081469,381078910437163776,7.9342975,8.6,41.2081383,1.5,2002.661,26.2,1.6,-2.5,1.4,13.121,13.120826875976634,91532.91116795463,59.60650489749611
7.9635431,41.1893561,381078669918995968,7.9635836,8.0,41.1893258,1.4,2002.661,8.9,1.6,-8.8,1.5,13.204,13.20423836198703,84764.24161494913,39.5367362374898
7.9002947,41.0477067,381071007697341952,7.9003661,0.5,41.0476911,0.1,2002.661,15.7,1.5,-4.5,1.5,13.318,13.318057776194742,76328.18141420167,45.35452077896161
7.8168511,41.1257428,381823004931263104,7.8168347,0.5,41.1257644,0.1,2002.66,-3.6,1.5,6.3,1.5,13.34,13.340089792426655,74794.92113125249,37.63529216910244
7.958745,41.2070003,381078738638472064,7.9587494,7.8,41.2069989,1.4,2002.66,1.0,1.7,-0.4,1.5,13.399,13.399371625917508,70820.56303852153,158.3216406400703
7.7929403,41.1400711,381821802340419968,7.7929183,0.7,41.1401625,0.2,2002.66,-4.8,1.5,26.7,1.5,13.492,13.492488678786236,64999.87987338604,31.141382939494942
7.9740444,41.0654103,381068533796179072,7.9740494,0.5,41.0654278,0.1,2002.66,1.1,1.7,5.1,1.7,13.564,13.563756710433815,60870.285869008214,27.779636496952055
7.9217432,41.1573064,381072794403735552,7.9217131,8.5,41.1572953,1.5,2002.659,-6.6,1.7,-3.2,1.5,13.591,13.591272311432105,59347.04520036538,46.349163811710405
7.9858131,41.087325,381068671235132416,7.9858081,8.6,41.0873208,1.5,2002.661,-1.1,1.9,-1.2,1.7,13.732,13.731806670140145,52141.72051991887,238.49634109910735
7.9528967,41.0928494,381071591812893568,7.9528911,0.6,41.09284,0.2,2002.659,-1.2,1.7,-2.7,1.7,13.834,13.834107814108892,47453.1339551608,21.843666462504718
7.8810233,41.1158372,381072244647922176,7.8809914,0.6,41.1158322,0.2,2002.659,-7.0,1.7,-1.4,1.7,13.913,13.912704388778845,44139.384211358905,18.335177055426
7.8365667,41.0407928,381070423581789824,7.8365794,0.7,41.0407897,0.2,2002.659,2.8,2.0,-0.9,2.0,14.224,14.224245863219885,33129.10323780381,38.96353162430906
7.8556433,41.1338736,381072519525828864,7.8556606,7.7,41.1338667,2.5,2002.659,3.8,2.1,-2.1,2.0,14.275,14.274887851885437,31619.346133973344,141.2066964965499
7.9507269,41.0291294,381068052759842816,7.9506925,0.6,41.0290644,0.2,2002.663,-7.6,2.5,-18.9,2.4,14.547,14.547168706532254,24605.972988719022,35.6462385746438
7.8113778,41.1696308,381823314168907520,7.8113572,7.7,41.1696153,1.4,2002.659,-4.5,3.0,-4.5,2.6,14.657,14.65681605051788,22242.39788157395,22.772008325553173
8.0625474,41.0921836,381074374951832704,8.0625331,10.5,41.0921806,1.9,2002.662,-3.2,2.8,-0.9,2.7,14.812,14.812359044558722,19273.669507665083,38.19181220603708
7.9965867,41.1274289,381077536047778816,7.9965681,10.1,41.127425,1.8,2002.657,-4.1,3.0,-1.1,2.8,14.852,14.851841658050217,18585.376453671146,63.27036410534386
7.9092427,41.0675414,381071351294844800,7.909195,0.6,41.0675122,0.2,2002.661,-10.5,2.3,-8.5,2.4,14.856,14.856182064636517,18511.226708294085,13.905772455320685
8.2264225,40.8711486,381055889412846976,8.2265303,0.6,40.8711333,0.2,2002.647,23.8,1.1,-4.5,1.1,11.006,11.006122746112428,641887.5128528114,1028.7726967155315
8.3603717,40.8817625,381009263247880960,8.3603644,0.4,40.8817678,0.3,2002.646,-1.6,1.3,1.5,1.3,11.142,11.14158111398772,566598.7080857982,1110.8195698106533
8.3049744,40.9132911,381056198650489984,8.3049711,0.3,40.9132881,0.2,2002.646,-0.7,1.3,-0.9,1.3,11.515,11.515127733753047,401658.47224268795,2494.897448070619
8.1788678,40.7590125,381049051824917120,8.1788922,0.4,40.758995,0.3,2002.646,5.4,1.3,-5.1,1.3,12.059,12.058518596588076,243500.90905954174,103.4662123476411
8.2543447,40.7955603,381002700537856768,8.2543869,0.4,40.7955856,0.3,2002.646,9.3,1.1,7.4,1.1,12.122,12.122247821411529,229619.56875738915,88.32464824417754
8.2521086,40.8745789,381055855053108224,8.2521144,0.4,40.8745603,0.3,2002.647,1.3,1.2,-5.4,1.1,12.39,12.39022539681563,179398.11143305287,95.61026401879182
8.2358478,40.8851925,381055923772584576,8.2358111,0.6,40.8851872,0.2,2002.646,-8.1,1.2,-1.6,1.3,12.976,12.975512588928947,104641.2671205532,62.53202456764435
8.3774838,40.8284394,381008095016779136,8.3775225,0.6,40.8283878,0.2,2002.646,8.5,1.4,-15.1,1.4,13.266,13.266275916286705,80056.69536259843,35.39854694824783
8.2744505,40.7829161,381002666178118784,8.2744753,0.7,40.7829044,0.2,2002.647,5.5,1.3,-3.4,1.3,13.27,13.27018011889902,79769.33617960832,39.76398118470781
8.1536553,40.8166231,381050220056019072,8.1537678,0.6,40.8166122,0.2,2002.646,24.8,1.4,-3.2,1.3,13.354,13.353767719125385,73858.57731411867,36.00963634843602
